X,Y,Temperature
0,32,40.01
1,32,40.01
2,32,40.02
3,32,40.03
4,32,40.04
5,32,40.06
6,32,40.09
7,32,40.13
8,32,40.18
9,32,40.24
10,32,40.32
11,32,40.43
12,32,40.57
13,32,40.74
14,32,40.94
15,32,41.19
16,32,41.48
17,32,41.82
18,32,42.21
19,32,42.65
20,32,43.13
21,32,43.64
22,32,44.19
23,32,44.76
24,32,45.33
25,32,45.89
26,32,46.42
27,32,46.91
28,32,47.34
29,32,47.69
30,32,47.95
31,32,48.11
32,32,48.17
33,32,48.11
34,32,47.95
35,32,47.69
36,32,47.34
37,32,46.91
38,32,46.42
39,32,45.89
40,32,45.33
41,32,44.76
42,32,44.19
43,32,43.64
44,32,43.13
45,32,42.65
46,32,42.21
47,32,41.82
48,32,41.48
49,32,41.19
50,32,40.94
51,32,40.74
52,32,40.57
53,32,40.43
54,32,40.32
55,32,40.24
56,32,40.18
57,32,40.13
58,32,40.09
59,32,40.06
60,32,40.05
61,32,40.03
62,32,40.02
63,32,40.02
64,32,40.02
65,32,40.02
66,32,40.03
67,32,40.04
68,32,40.05
69,32,40.07
70,32,40.10
71,32,40.15
72,32,40.20
73,32,40.28
74,32,40.37
75,32,40.50
76,32,40.66
77,32,40.85
78,32,41.09
79,32,41.37
80,32,41.71
81,32,42.11
82,32,42.55
83,32,43.06
84,32,43.61
85,32,44.21
86,32,44.84
87,32,45.50
88,32,46.16
89,32,46.81
90,32,47.42
91,32,47.99
92,32,48.48
93,32,48.89
94,32,49.19
95,32,49.37
96,32,49.44
97,32,49.37
98,32,49.19
99,32,48.89
100,32,48.48
101,32,47.99
102,32,47.42
103,32,46.81
104,32,46.16
105,32,45.50
106,32,44.84
107,32,44.21
108,32,43.61
109,32,43.06
110,32,42.55
111,32,42.11
112,32,41.71
113,32,41.37
114,32,41.09
115,32,40.85
116,32,40.66
117,32,40.50
118,32,40.37
119,32,40.28
120,32,40.20
121,32,40.15
122,32,40.10
123,32,40.07
124,32,40.05
125,32,40.03
126,32,40.02
127,32,40.02
0,33,40.01
1,33,40.01
2,33,40.02
3,33,40.02
4,33,40.04
5,33,40.05
6,33,40.07
7,33,40.10
8,33,40.14
9,33,40.19
10,33,40.26
11,33,40.35
12,33,40.46
13,33,40.59
14,33,40.76
15,33,40.95
16,33,41.19
17,33,41.46
18,33,41.77
19,33,42.12
20,33,42.51
21,33,42.93
22,33,43.36
23,33,43.82
24,33,44.28
25,33,44.73
26,33,45.16
27,33,45.55
28,33,45.89
29,33,46.17
30,33,46.38
31,33,46.51
32,33,46.55
33,33,46.51
34,33,46.38
35,33,46.17
36,33,45.89
37,33,45.55
38,33,45.16
39,33,44.73
40,33,44.28
41,33,43.82
42,33,43.36
43,33,42.93
44,33,42.51
45,33,42.12
46,33,41.77
47,33,41.46
48,33,41.19
49,33,40.95
50,33,40.76
51,33,40.59
52,33,40.46
53,33,40.35
54,33,40.26
55,33,40.19
56,33,40.14
57,33,40.10
58,33,40.07
59,33,40.05
60,33,40.04
61,33,40.03
62,33,40.02
63,33,40.02
64,33,40.02
65,33,40.02
66,33,40.03
67,33,40.04
68,33,40.06
69,33,40.09
70,33,40.13
71,33,40.18
72,33,40.25
73,33,40.34
74,33,40.46
75,33,40.61
76,33,40.81
77,33,41.05
78,33,41.34
79,33,41.69
80,33,42.11
81,33,42.59
82,33,43.14
83,33,43.76
84,33,44.44
85,33,45.18
86,33,45.96
87,33,46.76
88,33,47.57
89,33,48.37
90,33,49.13
91,33,49.82
92,33,50.43
93,33,50.93
94,33,51.30
95,33,51.53
96,33,51.60
97,33,51.53
98,33,51.30
99,33,50.93
100,33,50.43
101,33,49.82
102,33,49.13
103,33,48.37
104,33,47.57
105,33,46.76
106,33,45.96
107,33,45.18
108,33,44.44
109,33,43.76
110,33,43.14
111,33,42.59
112,33,42.11
113,33,41.69
114,33,41.34
115,33,41.05
116,33,40.81
117,33,40.61
118,33,40.46
119,33,40.34
120,33,40.25
121,33,40.18
122,33,40.13
123,33,40.09
124,33,40.06
125,33,40.04
126,33,40.03
127,33,40.02
0,34,40.01
1,34,40.01
2,34,40.01
3,34,40.02
4,34,40.03
5,34,40.04
6,34,40.06
7,34,40.08
8,34,40.11
9,34,40.15
10,34,40.21
11,34,40.27
12,34,40.36
13,34,40.47
14,34,40.60
15,34,40.76
16,34,40.94
17,34,41.16
18,34,41.40
19,34,41.68
20,34,41.99
21,34,42.32
22,34,42.66
23,34,43.02
24,34,43.39
25,34,43.74
26,34,44.08
27,34,44.39
28,34,44.66
29,34,44.89
30,34,45.05
31,34,45.16
32,34,45.19
33,34,45.16
34,34,45.05
35,34,44.89
36,34,44.66
37,34,44.39
38,34,44.08
39,34,43.74
40,34,43.39
41,34,43.02
42,34,42.66
43,34,42.32
44,34,41.99
45,34,41.68
46,34,41.40
47,34,41.16
48,34,40.94
49,34,40.76
50,34,40.60
51,34,40.47
52,34,40.36
53,34,40.27
54,34,40.21
55,34,40.15
56,34,40.11
57,34,40.08
58,34,40.06
59,34,40.04
60,34,40.03
61,34,40.02
62,34,40.02
63,34,40.02
64,34,40.02
65,34,40.03
66,34,40.04
67,34,40.05
68,34,40.08
69,34,40.11
70,34,40.16
71,34,40.22
72,34,40.30
73,34,40.41
74,34,40.56
75,34,40.74
76,34,40.98
77,34,41.27
78,34,41.62
79,34,42.05
80,34,42.55
81,34,43.14
82,34,43.81
83,34,44.56
84,34,45.39
85,34,46.28
86,34,47.23
87,34,48.20
88,34,49.19
89,34,50.15
90,34,51.07
91,34,51.92
92,34,52.65
93,34,53.26
94,34,53.71
95,34,53.98
96,34,54.08
97,34,53.98
98,34,53.71
99,34,53.26
100,34,52.65
101,34,51.92
102,34,51.07
103,34,50.15
104,34,49.19
105,34,48.20
106,34,47.23
107,34,46.28
108,34,45.39
109,34,44.56
110,34,43.81
111,34,43.14
112,34,42.55
113,34,42.05
114,34,41.62
115,34,41.27
116,34,40.98
117,34,40.74
118,34,40.56
119,34,40.41
120,34,40.30
121,34,40.22
122,34,40.16
123,34,40.11
124,34,40.08
125,34,40.05
126,34,40.03
127,34,40.02
0,35,40.00
1,35,40.01
2,35,40.01
3,35,40.01
4,35,40.02
5,35,40.03
6,35,40.04
7,35,40.06
8,35,40.09
9,35,40.12
10,35,40.16
11,35,40.21
12,35,40.28
13,35,40.37
14,35,40.47
15,35,40.59
16,35,40.74
17,35,40.90
18,35,41.10
19,35,41.31
20,35,41.55
21,35,41.81
22,35,42.08
23,35,42.36
24,35,42.65
25,35,42.93
26,35,43.19
27,35,43.43
28,35,43.64
29,35,43.82
30,35,43.95
31,35,44.03
32,35,44.06
33,35,44.03
34,35,43.95
35,35,43.82
36,35,43.64
37,35,43.43
38,35,43.19
39,35,42.93
40,35,42.65
41,35,42.36
42,35,42.08
43,35,41.81
44,35,41.55
45,35,41.31
46,35,41.10
47,35,40.90
48,35,40.74
49,35,40.59
50,35,40.47
51,35,40.37
52,35,40.28
53,35,40.21
54,35,40.16
55,35,40.12
56,35,40.09
57,35,40.06
58,35,40.05
59,35,40.03
60,35,40.02
61,35,40.02
62,35,40.02
63,35,40.02
64,35,40.02
65,35,40.03
66,35,40.04
67,35,40.06
68,35,40.09
69,35,40.13
70,35,40.19
71,35,40.26
72,35,40.36
73,35,40.50
74,35,40.67
75,35,40.89
76,35,41.17
77,35,41.52
78,35,41.94
79,35,42.45
80,35,43.06
81,35,43.76
82,35,44.56
83,35,45.46
84,35,46.45
85,35,47.52
86,35,48.65
87,35,49.82
88,35,51.00
89,35,52.16
90,35,53.26
91,35,54.27
92,35,55.15
93,35,55.87
94,35,56.41
95,35,56.74
96,35,56.85
97,35,56.74
98,35,56.41
99,35,55.87
100,35,55.15
101,35,54.27
102,35,53.26
103,35,52.16
104,35,51.00
105,35,49.82
106,35,48.65
107,35,47.52
108,35,46.45
109,35,45.46
110,35,44.56
111,35,43.76
112,35,43.06
113,35,42.45
114,35,41.94
115,35,41.52
116,35,41.17
117,35,40.89
118,35,40.67
119,35,40.50
120,35,40.36
121,35,40.26
122,35,40.19
123,35,40.13
124,35,40.09
125,35,40.06
126,35,40.04
127,35,40.03
0,36,40.00
1,36,40.01
2,36,40.01
3,36,40.01
4,36,40.02
5,36,40.02
6,36,40.03
7,36,40.05
8,36,40.07
9,36,40.09
10,36,40.12
11,36,40.17
12,36,40.22
13,36,40.28
14,36,40.36
15,36,40.46
16,36,40.57
17,36,40.70
18,36,40.85
19,36,41.01
20,36,41.20
21,36,41.40
22,36,41.61
23,36,41.82
24,36,42.04
25,36,42.26
26,36,42.46
27,36,42.65
28,36,42.81
29,36,42.94
30,36,43.04
31,36,43.11
32,36,43.13
33,36,43.11
34,36,43.04
35,36,42.94
36,36,42.81
37,36,42.65
38,36,42.46
39,36,42.26
40,36,42.04
41,36,41.82
42,36,41.61
43,36,41.40
44,36,41.20
45,36,41.01
46,36,40.85
47,36,40.70
48,36,40.57
49,36,40.46
50,36,40.36
51,36,40.28
52,36,40.22
53,36,40.17
54,36,40.12
55,36,40.09
56,36,40.07
57,36,40.05
58,36,40.04
59,36,40.03
60,36,40.02
61,36,40.02
62,36,40.02
63,36,40.02
64,36,40.02
65,36,40.04
66,36,40.05
67,36,40.07
68,36,40.11
69,36,40.15
70,36,40.22
71,36,40.31
72,36,40.43
73,36,40.59
74,36,40.79
75,36,41.05
76,36,41.38
77,36,41.79
78,36,42.30
79,36,42.90
80,36,43.61
81,36,44.44
82,36,45.39
83,36,46.45
84,36,47.62
85,36,48.89
86,36,50.22
87,36,51.60
88,36,53.00
89,36,54.36
90,36,55.66
91,36,56.85
92,36,57.90
93,36,58.75
94,36,59.39
95,36,59.78
96,36,59.91
97,36,59.78
98,36,59.39
99,36,58.75
100,36,57.90
101,36,56.85
102,36,55.66
103,36,54.36
104,36,53.00
105,36,51.60
106,36,50.22
107,36,48.89
108,36,47.62
109,36,46.45
110,36,45.39
111,36,44.44
112,36,43.61
113,36,42.90
114,36,42.30
115,36,41.79
116,36,41.38
117,36,41.05
118,36,40.79
119,36,40.59
120,36,40.43
121,36,40.31
122,36,40.22
123,36,40.15
124,36,40.11
125,36,40.07
126,36,40.05
127,36,40.03
0,37,40.00
1,37,40.00
2,37,40.01
3,37,40.01
4,37,40.01
5,37,40.02
6,37,40.03
7,37,40.04
8,37,40.05
9,37,40.07
10,37,40.09
11,37,40.13
12,37,40.17
13,37,40.21
14,37,40.27
15,37,40.35
16,37,40.43
17,37,40.53
18,37,40.64
19,37,40.77
20,37,40.91
21,37,41.06
22,37,41.22
23,37,41.39
24,37,41.55
25,37,41.72
26,37,41.87
27,37,42.01
28,37,42.14
29,37,42.24
30,37,42.32
31,37,42.36
32,37,42.38
33,37,42.36
34,37,42.32
35,37,42.24
36,37,42.14
37,37,42.01
38,37,41.87
39,37,41.72
40,37,41.55
41,37,41.39
42,37,41.22
43,37,41.06
44,37,40.91
45,37,40.77
46,37,40.64
47,37,40.53
48,37,40.43
49,37,40.35
50,37,40.27
51,37,40.21
52,37,40.17
53,37,40.13
54,37,40.09
55,37,40.07
56,37,40.05
57,37,40.04
58,37,40.03
59,37,40.02
60,37,40.02
61,37,40.02
62,37,40.02
63,37,40.02
64,37,40.03
65,37,40.04
66,37,40.06
67,37,40.09
68,37,40.13
69,37,40.18
70,37,40.26
71,37,40.36
72,37,40.50
73,37,40.68
74,37,40.92
75,37,41.23
76,37,41.61
77,37,42.09
78,37,42.68
79,37,43.38
80,37,44.21
81,37,45.18
82,37,46.28
83,37,47.52
84,37,48.89
85,37,50.36
86,37,51.92
87,37,53.53
88,37,55.15
89,37,56.74
90,37,58.26
91,37,59.65
92,37,60.86
93,37,61.86
94,37,62.60
95,37,63.06
96,37,63.21
97,37,63.06
98,37,62.60
99,37,61.86
100,37,60.86
101,37,59.65
102,37,58.26
103,37,56.74
104,37,55.15
105,37,53.53
106,37,51.92
107,37,50.36
108,37,48.89
109,37,47.52
110,37,46.28
111,37,45.18
112,37,44.21
113,37,43.38
114,37,42.68
115,37,42.09
116,37,41.61
117,37,41.23
118,37,40.92
119,37,40.68
120,37,40.50
121,37,40.36
122,37,40.26
123,37,40.18
124,37,40.12
125,37,40.09
126,37,40.06
127,37,40.04
0,38,40.00
1,38,40.00
2,38,40.00
3,38,40.01
4,38,40.01
5,38,40.01
6,38,40.02
7,38,40.03
8,38,40.04
9,38,40.05
10,38,40.07
11,38,40.09
12,38,40.12
13,38,40.16
14,38,40.21
15,38,40.26
16,38,40.32
17,38,40.40
18,38,40.48
19,38,40.58
20,38,40.68
21,38,40.80
22,38,40.92
23,38,41.04
24,38,41.17
25,38,41.29
26,38,41.41
27,38,41.51
28,38,41.61
29,38,41.68
30,38,41.74
31,38,41.77
32,38,41.79
33,38,41.77
34,38,41.74
35,38,41.68
36,38,41.61
37,38,41.51
38,38,41.41
39,38,41.29
40,38,41.17
41,38,41.04
42,38,40.92
43,38,40.80
44,38,40.68
45,38,40.58
46,38,40.48
47,38,40.40
48,38,40.32
49,38,40.26
50,38,40.21
51,38,40.16
52,38,40.12
53,38,40.09
54,38,40.07
55,38,40.05
56,38,40.04
57,38,40.03
58,38,40.02
59,38,40.02
60,38,40.01
61,38,40.01
62,38,40.02
63,38,40.02
64,38,40.03
65,38,40.05
66,38,40.07
67,38,40.10
68,38,40.14
69,38,40.21
70,38,40.29
71,38,40.41
72,38,40.57
73,38,40.79
74,38,41.06
75,38,41.41
76,38,41.86
77,38,42.41
78,38,43.08
79,38,43.89
80,38,44.84
81,38,45.96
82,38,47.23
83,38,48.65
84,38,50.22
85,38,51.92
86,38,53.71
87,38,55.56
88,38,57.43
89,38,59.26
90,38,61.00
91,38,62.60
92,38,64.00
93,38,65.14
94,38,66.00
95,38,66.52
96,38,66.70
97,38,66.52
98,38,66.00
99,38,65.14
100,38,64.00
101,38,62.60
102,38,61.00
103,38,59.26
104,38,57.43
105,38,55.56
106,38,53.71
107,38,51.92
108,38,50.22
109,38,48.65
110,38,47.23
111,38,45.96
112,38,44.84
113,38,43.89
114,38,43.08
115,38,42.41
116,38,41.86
117,38,41.41
118,38,41.06
119,38,40.78
120,38,40.57
121,38,40.41
122,38,40.29
123,38,40.21
124,38,40.14
125,38,40.10
126,38,40.07
127,38,40.04
0,39,40.00
1,39,40.00
2,39,40.00
3,39,40.00
4,39,40.01
5,39,40.01
6,39,40.01
7,39,40.02
8,39,40.03
9,39,40.04
10,39,40.05
11,39,40.07
12,39,40.09
13,39,40.12
14,39,40.15
15,39,40.19
16,39,40.24
17,39,40.30
18,39,40.36
19,39,40.43
20,39,40.51
21,39,40.59
22,39,40.68
23,39,40.77
24,39,40.86
25,39,40.95
26,39,41.04
27,39,41.12
28,39,41.19
29,39,41.25
30,39,41.29
31,39,41.31
32,39,41.32
33,39,41.31
34,39,41.29
35,39,41.25
36,39,41.19
37,39,41.12
38,39,41.04
39,39,40.95
40,39,40.86
41,39,40.77
42,39,40.68
43,39,40.59
44,39,40.51
45,39,40.43
46,39,40.36
47,39,40.30
48,39,40.24
49,39,40.19
50,39,40.15
51,39,40.12
52,39,40.09
53,39,40.07
54,39,40.05
55,39,40.04
56,39,40.03
57,39,40.02
58,39,40.02
59,39,40.01
60,39,40.01
61,39,40.01
62,39,40.02
63,39,40.02
64,39,40.03
65,39,40.05
66,39,40.08
67,39,40.11
68,39,40.16
69,39,40.24
70,39,40.33
71,39,40.47
72,39,40.65
73,39,40.89
74,39,41.20
75,39,41.60
76,39,42.11
77,39,42.73
78,39,43.49
79,39,44.41
80,39,45.50
81,39,46.76
82,39,48.20
83,39,49.82
84,39,51.60
85,39,53.53
86,39,55.56
87,39,57.66
88,39,59.78
89,39,61.86
90,39,63.84
91,39,65.65
92,39,67.24
93,39,68.54
94,39,69.51
95,39,70.10
96,39,70.30
97,39,70.10
98,39,69.51
99,39,68.54
100,39,67.24
101,39,65.65
102,39,63.84
103,39,61.86
104,39,59.78
105,39,57.66
106,39,55.56
107,39,53.53
108,39,51.60
109,39,49.82
110,39,48.20
111,39,46.76
112,39,45.50
113,39,44.41
114,39,43.49
115,39,42.73
116,39,42.11
117,39,41.60
118,39,41.20
119,39,40.89
120,39,40.65
121,39,40.47
122,39,40.33
123,39,40.23
124,39,40.16
125,39,40.11
126,39,40.08
127,39,40.05
0,40,40.00
1,40,40.00
2,40,40.00
3,40,40.00
4,40,40.01
5,40,40.01
6,40,40.01
7,40,40.01
8,40,40.02
9,40,40.03
10,40,40.04
11,40,40.05
12,40,40.07
13,40,40.09
14,40,40.11
15,40,40.14
16,40,40.18
17,40,40.22
18,40,40.26
19,40,40.31
20,40,40.37
21,40,40.43
22,40,40.50
23,40,40.56
24,40,40.63
25,40,40.70
26,40,40.76
27,40,40.82
28,40,40.87
29,40,40.91
30,40,40.94
31,40,40.96
32,40,40.97
33,40,40.96
34,40,40.94
35,40,40.91
36,40,40.87
37,40,40.82
38,40,40.76
39,40,40.70
40,40,40.63
41,40,40.56
42,40,40.50
43,40,40.43
44,40,40.37
45,40,40.31
46,40,40.26
47,40,40.22
48,40,40.18
49,40,40.14
50,40,40.11
51,40,40.09
52,40,40.07
53,40,40.05
54,40,40.04
55,40,40.03
56,40,40.02
57,40,40.02
58,40,40.01
59,40,40.01
60,40,40.01
61,40,40.01
62,40,40.02
63,40,40.03
64,40,40.04
65,40,40.06
66,40,40.08
67,40,40.12
68,40,40.18
69,40,40.26
70,40,40.37
71,40,40.53
72,40,40.73
73,40,41.00
74,40,41.35
75,40,41.79
76,40,42.36
77,40,43.06
78,40,43.91
79,40,44.94
80,40,46.16
81,40,47.57
82,40,49.19
83,40,51.00
84,40,53.00
85,40,55.15
86,40,57.43
87,40,59.78
88,40,62.15
89,40,64.48
90,40,66.70
91,40,68.73
92,40,70.51
93,40,71.96
94,40,73.05
95,40,73.71
96,40,73.94
97,40,73.71
98,40,73.05
99,40,71.96
100,40,70.51
101,40,68.73
102,40,66.70
103,40,64.48
104,40,62.15
105,40,59.78
106,40,57.43
107,40,55.15
108,40,53.00
109,40,51.00
110,40,49.19
111,40,47.57
112,40,46.16
113,40,44.94
114,40,43.91
115,40,43.06
116,40,42.36
117,40,41.79
118,40,41.35
119,40,41.00
120,40,40.73
121,40,40.53
122,40,40.37
123,40,40.26
124,40,40.18
125,40,40.12
126,40,40.08
127,40,40.06
0,41,40.00
1,41,40.00
2,41,40.00
3,41,40.00
4,41,40.00
5,41,40.01
6,41,40.01
7,41,40.01
8,41,40.01
9,41,40.02
10,41,40.03
11,41,40.04
12,41,40.05
13,41,40.06
14,41,40.08
15,41,40.10
16,41,40.13
17,41,40.16
18,41,40.19
19,41,40.23
20,41,40.27
21,41,40.31
22,41,40.36
23,41,40.41
24,41,40.46
25,41,40.50
26,41,40.55
27,41,40.59
28,41,40.63
29,41,40.66
30,41,40.68
31,41,40.69
32,41,40.70
33,41,40.69
34,41,40.68
35,41,40.66
36,41,40.63
37,41,40.59
38,41,40.55
39,41,40.50
40,41,40.46
41,41,40.41
42,41,40.36
43,41,40.31
44,41,40.27
45,41,40.23
46,41,40.19
47,41,40.16
48,41,40.13
49,41,40.10
50,41,40.08
51,41,40.06
52,41,40.05
53,41,40.04
54,41,40.03
55,41,40.02
56,41,40.02
57,41,40.01
58,41,40.01
59,41,40.01
60,41,40.01
61,41,40.01
62,41,40.02
63,41,40.03
64,41,40.04
65,41,40.06
66,41,40.09
67,41,40.14
68,41,40.20
69,41,40.29
70,41,40.41
71,41,40.58
72,41,40.81
73,41,41.10
74,41,41.49
75,41,41.98
76,41,42.61
77,41,43.38
78,41,44.33
79,41,45.46
80,41,46.81
81,41,48.37
82,41,50.15
83,41,52.16
84,41,54.36
85,41,56.74
86,41,59.26
87,41,61.86
88,41,64.48
89,41,67.06
90,41,69.51
91,41,71.75
92,41,73.71
93,41,75.32
94,41,76.52
95,41,77.26
96,41,77.51
97,41,77.26
98,41,76.52
99,41,75.32
100,41,73.71
101,41,71.75
102,41,69.51
103,41,67.06
104,41,64.48
105,41,61.86
106,41,59.26
107,41,56.74
108,41,54.36
109,41,52.16
110,41,50.15
111,41,48.37
112,41,46.81
113,41,45.46
114,41,44.33
115,41,43.38
116,41,42.61
117,41,41.98
118,41,41.49
119,41,41.10
120,41,40.81
121,41,40.58
122,41,40.41
123,41,40.29
124,41,40.20
125,41,40.14
126,41,40.09
127,41,40.06
0,42,40.00
1,42,40.00
2,42,40.00
3,42,40.00
4,42,40.00
5,42,40.00
6,42,40.01
7,42,40.01
8,42,40.01
9,42,40.01
10,42,40.02
11,42,40.03
12,42,40.03
13,42,40.04
14,42,40.06
15,42,40.07
16,42,40.09
17,42,40.11
18,42,40.13
19,42,40.16
20,42,40.19
21,42,40.22
22,42,40.26
23,42,40.29
24,42,40.32
25,42,40.36
26,42,40.39
27,42,40.42
28,42,40.45
29,42,40.47
30,42,40.48
31,42,40.49
32,42,40.50
33,42,40.50
34,42,40.49
35,42,40.47
36,42,40.45
37,42,40.42
38,42,40.39
39,42,40.36
40,42,40.33
41,42,40.29
42,42,40.26
43,42,40.22
44,42,40.19
45,42,40.16
46,42,40.14
47,42,40.11
48,42,40.09
49,42,40.07
50,42,40.06
51,42,40.05
52,42,40.04
53,42,40.03
54,42,40.02
55,42,40.02
56,42,40.01
57,42,40.01
58,42,40.01
59,42,40.01
60,42,40.01
61,42,40.01
62,42,40.02
63,42,40.03
64,42,40.04
65,42,40.07
66,42,40.10
67,42,40.15
68,42,40.22
69,42,40.32
70,42,40.45
71,42,40.63
72,42,40.88
73,42,41.20
74,42,41.62
75,42,42.16
76,42,42.84
77,42,43.69
78,42,44.72
79,42,45.96
80,42,47.42
81,42,49.13
82,42,51.07
83,42,53.26
84,42,55.66
85,42,58.26
86,42,61.00
87,42,63.84
88,42,66.70
89,42,69.51
90,42,72.18
91,42,74.63
92,42,76.77
93,42,78.52
94,42,79.83
95,42,80.63
96,42,80.90
97,42,80.63
98,42,79.83
99,42,78.52
100,42,76.77
101,42,74.63
102,42,72.18
103,42,69.51
104,42,66.70
105,42,63.84
106,42,61.00
107,42,58.26
108,42,55.66
109,42,53.26
110,42,51.07
111,42,49.13
112,42,47.42
113,42,45.96
114,42,44.72
115,42,43.69
116,42,42.84
117,42,42.16
118,42,41.62
119,42,41.20
120,42,40.88
121,42,40.63
122,42,40.45
123,42,40.32
124,42,40.22
125,42,40.15
126,42,40.10
127,42,40.07
0,43,40.00
1,43,40.00
2,43,40.00
3,43,40.00
4,43,40.00
5,43,40.00
6,43,40.00
7,43,40.01
8,43,40.01
9,43,40.01
10,43,40.01
11,43,40.02
12,43,40.02
13,43,40.03
14,43,40.04
15,43,40.05
16,43,40.06
17,43,40.08
18,43,40.09
19,43,40.11
20,43,40.13
21,43,40.16
22,43,40.18
23,43,40.20
24,43,40.23
25,43,40.25
26,43,40.28
27,43,40.30
28,43,40.32
29,43,40.33
30,43,40.34
31,43,40.35
32,43,40.35
33,43,40.35
34,43,40.34
35,43,40.33
36,43,40.32
37,43,40.30
38,43,40.28
39,43,40.26
40,43,40.23
41,43,40.21
42,43,40.18
43,43,40.16
44,43,40.14
45,43,40.12
46,43,40.10
47,43,40.08
48,43,40.07
49,43,40.05
50,43,40.04
51,43,40.03
52,43,40.03
53,43,40.02
54,43,40.02
55,43,40.01
56,43,40.01
57,43,40.01
58,43,40.01
59,43,40.01
60,43,40.01
61,43,40.01
62,43,40.02
63,43,40.03
64,43,40.05
65,43,40.07
66,43,40.11
67,43,40.16
68,43,40.24
69,43,40.34
70,43,40.49
71,43,40.68
72,43,40.95
73,43,41.29
74,43,41.75
75,43,42.33
76,43,43.06
77,43,43.97
78,43,45.08
79,43,46.41
80,43,47.99
81,43,49.82
82,43,51.92
83,43,54.27
84,43,56.85
85,43,59.65
86,43,62.60
87,43,65.65
88,43,68.73
89,43,71.75
90,43,74.63
91,43,77.26
92,43,79.56
93,43,81.45
94,43,82.86
95,43,83.72
96,43,84.02
97,43,83.72
98,43,82.86
99,43,81.45
100,43,79.56
101,43,77.26
102,43,74.63
103,43,71.75
104,43,68.73
105,43,65.65
106,43,62.60
107,43,59.65
108,43,56.85
109,43,54.27
110,43,51.92
111,43,49.82
112,43,47.99
113,43,46.41
114,43,45.08
115,43,43.97
116,43,43.06
117,43,42.33
118,43,41.75
119,43,41.29
120,43,40.95
121,43,40.68
122,43,40.49
123,43,40.34
124,43,40.24
125,43,40.16
126,43,40.11
127,43,40.07
0,44,40.00
1,44,40.00
2,44,40.00
3,44,40.00
4,44,40.00
5,44,40.00
6,44,40.00
7,44,40.00
8,44,40.01
9,44,40.01
10,44,40.01
11,44,40.01
12,44,40.02
13,44,40.02
14,44,40.03
15,44,40.04
16,44,40.04
17,44,40.05
18,44,40.07
19,44,40.08
20,44,40.09
21,44,40.11
22,44,40.12
23,44,40.14
24,44,40.16
25,44,40.18
26,44,40.19
27,44,40.21
28,44,40.22
29,44,40.23
30,44,40.24
31,44,40.24
32,44,40.25
33,44,40.25
34,44,40.24
35,44,40.23
36,44,40.22
37,44,40.21
38,44,40.20
39,44,40.18
40,44,40.16
41,44,40.15
42,44,40.13
43,44,40.11
44,44,40.10
45,44,40.08
46,44,40.07
47,44,40.06
48,44,40.05
49,44,40.04
50,44,40.03
51,44,40.03
52,44,40.02
53,44,40.02
54,44,40.01
55,44,40.01
56,44,40.01
57,44,40.01
58,44,40.01
59,44,40.01
60,44,40.01
61,44,40.01
62,44,40.02
63,44,40.03
64,44,40.05
65,44,40.08
66,44,40.12
67,44,40.17
68,44,40.25
69,44,40.36
70,44,40.52
71,44,40.72
72,44,41.00
73,44,41.37
74,44,41.86
75,44,42.47
76,44,43.25
77,44,44.21
78,44,45.39
79,44,46.81
80,44,48.48
81,44,50.43
82,44,52.65
83,44,55.15
84,44,57.90
85,44,60.86
86,44,64.00
87,44,67.24
88,44,70.51
89,44,73.71
90,44,76.77
91,44,79.56
92,44,82.01
93,44,84.02
94,44,85.51
95,44,86.43
96,44,86.74
97,44,86.43
98,44,85.51
99,44,84.02
100,44,82.01
101,44,79.56
102,44,76.77
103,44,73.71
104,44,70.51
105,44,67.24
106,44,64.00
107,44,60.86
108,44,57.90
109,44,55.15
110,44,52.65
111,44,50.43
112,44,48.48
113,44,46.81
114,44,45.39
115,44,44.21
116,44,43.25
117,44,42.47
118,44,41.86
119,44,41.37
120,44,41.00
121,44,40.72
122,44,40.52
123,44,40.36
124,44,40.25
125,44,40.17
126,44,40.12
127,44,40.08
0,45,40.00
1,45,40.00
2,45,40.00
3,45,40.00
4,45,40.00
5,45,40.00
6,45,40.00
7,45,40.00
8,45,40.00
9,45,40.00
10,45,40.01
11,45,40.01
12,45,40.01
13,45,40.01
14,45,40.02
15,45,40.02
16,45,40.03
17,45,40.04
18,45,40.05
19,45,40.05
20,45,40.06
21,45,40.07
22,45,40.09
23,45,40.10
24,45,40.11
25,45,40.12
26,45,40.13
27,45,40.14
28,45,40.15
29,45,40.16
30,45,40.17
31,45,40.17
32,45,40.17
33,45,40.17
34,45,40.17
35,45,40.17
36,45,40.16
37,45,40.15
38,45,40.14
39,45,40.13
40,45,40.12
41,45,40.11
42,45,40.10
43,45,40.08
44,45,40.07
45,45,40.06
46,45,40.05
47,45,40.05
48,45,40.04
49,45,40.03
50,45,40.02
51,45,40.02
52,45,40.02
53,45,40.01
54,45,40.01
55,45,40.01
56,45,40.01
57,45,40.01
58,45,40.01
59,45,40.01
60,45,40.01
61,45,40.02
62,45,40.02
63,45,40.04
64,45,40.05
65,45,40.08
66,45,40.12
67,45,40.18
68,45,40.26
69,45,40.38
70,45,40.54
71,45,40.76
72,45,41.05
73,45,41.44
74,45,41.94
75,45,42.59
76,45,43.40
77,45,44.41
78,45,45.65
79,45,47.13
80,45,48.89
81,45,50.93
82,45,53.26
83,45,55.87
